Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%),Feedback Knock Correction (1-byte)** (degrees)
189983,0.00,28.65,3062,0.00,0.35,-31.50,3.6250,-63.50,-11,46,209,1,9,0.02,50.20,850.04,0.00,28.48
189983,0.00,30.05,2948,0.00,0.35,-31.50,9.6875,-63.50,-11,46,182,1,9,0.02,50.20,850.04,0.00,18.98
189983,0.00,32.79,2832,-14270705932430516000000000000000000000.00,0.35,-31.50,10.4375,-63.50,-11,46,145,1,9,0.01,50.20,850.04,0.00,5.98
189983,0.00,36.17,2712,-3455220014379601700000000000000000.00,0.35,-31.50,12.5625,-63.50,-11,46,83,1,9,0.01,50.20,850.04,0.00,-15.82
189983,0.00,36.56,2618,-3336171639084554300000000000000.00,0.35,-31.50,5.1250,-63.50,-11,46,63,1,9,0.01,50.20,850.04,0.00,-22.85
189983,0.00,46.63,2492,-51652574013587610000000000000.00,0.35,-31.50,2.2500,-63.50,-11,46,15,1,9,0.01,50.20,850.04,0.00,-39.73
189983,0.00,54.27,2394,-3188995491563845000000000000.00,0.35,-31.75,10.9375,-63.50,-11,46,192,1,9,0.01,50.20,850.04,0.00,22.50
189995,0.00,64.49,2287,-197371325598280900000000000.00,0.35,-31.75,15.4375,-63.50,-11,47,128,1,9,0.01,50.20,850.04,0.00,0.00
189995,0.00,66.54,2180,-12501200849771597000000000000.00,0.35,-31.75,11.4375,-63.50,-11,47,138,1,9,0.01,50.20,850.04,0.00,3.52
189995,0.00,66.78,2068,-49468040335177490000000000000.00,0.35,-31.75,2.4375,-63.50,-11,47,144,1,9,0.01,50.20,850.04,0.00,5.62
190348,0.00,66.22,1960,-784834717651681000000000000000.00,0.35,-31.75,11.6875,-63.50,-11,47,144,1,9,0.01,50.20,850.04,0.00,5.62
190348,0.00,64.96,1870,-3104367064496912000000000000000.00,0.35,-31.75,5.7500,-63.50,-11,47,146,1,9,0.01,50.20,850.04,0.00,6.33
190348,0.00,62.82,1753,-12009772504098250000000000000.00,0.35,-31.75,12.7500,-63.50,-11,47,138,1,9,0.01,50.20,845.06,0.00,3.52
190349,0.00,62.31,1652,-11582195247969668000000000.00,0.35,-31.75,0.4375,-63.50,-11,47,133,1,9,0.01,50.20,844.98,0.00,1.76
190350,0.00,63.39,1555,-174964863115529800000.00,0.35,-31.75,5.1875,-63.50,-11,47,144,1,9,0.01,50.20,839.97,0.00,5.62
190350,0.00,64.24,1453,-177259393504692020000000.00,0.35,-31.75,6.8125,-63.50,-11,47,154,1,9,0.01,50.20,839.93,0.00,9.14
190350,0.00,55.79,1345,-180148855035255300000000000.00,0.35,-31.75,5.1250,-63.50,-11,47,169,1,9,0.01,50.20,839.89,0.00,14.41
190351,0.00,49.25,1248,-2914730124728883000000000000000.00,0.35,-31.75,12.3125,-63.50,-11,47,169,1,9,0.01,50.20,839.87,0.00,14.41
190352,0.00,49.89,1162,-3021998218218334300000000000000000000.00,0.35,-31.75,3.6250,-63.50,-11,47,195,1,9,0.01,50.20,839.87,0.00,23.55
190352,0.00,44.11,1050,0.00,0.35,-31.75,7.5000,-63.50,-11,47,233,1,9,0.02,50.20,834.92,0.00,36.91
190352,0.00,43.79,939,0.00,0.35,-31.50,4.3750,-63.50,-11,47,5,1,10,0.02,50.20,636.91,0.00,-43.24
190352,0.00,55.10,839,0.00,0.35,-31.75,6.5000,-63.50,-11,48,141,1,8,0.02,50.20,493.36,0.00,4.57
190352,0.00,54.08,1027,0.00,0.35,-31.75,2.0000,-63.50,-11,48,146,1,8,0.02,50.20,453.76,0.00,6.33
190352,0.00,54.56,990,0.00,0.35,-31.75,7.5000,-63.50,-11,48,146,1,8,0.02,50.20,448.81,0.00,6.33
190352,0.00,55.26,959,0.00,0.35,-31.75,1.0000,-63.50,-11,48,149,1,8,0.02,50.20,458.71,0.00,7.38
190352,0.00,55.18,940,0.00,0.35,-31.75,5.2500,-63.50,-11,48,151,1,8,0.02,50.20,458.71,0.00,8.09
190358,0.00,55.26,902,0.00,0.35,-31.75,6.8750,-63.50,-11,48,146,1,8,0.02,50.20,463.66,0.00,6.33
190358,0.00,55.34,883,0.00,0.35,-31.75,11.1250,-63.50,-11,48,156,1,8,0.02,50.20,478.51,0.00,9.84
190359,0.00,55.20,867,0.00,0.35,-31.75,5.5000,-63.50,-11,48,146,1,8,0.02,50.20,493.36,0.00,6.33
190476,0.00,61.22,783,0.00,0.35,-31.75,13.1250,-63.50,-11,48,136,1,8,0.02,50.20,513.16,0.00,2.81
190476,0.00,53.31,797,0.00,0.35,-31.75,8.6250,-63.50,-11,48,139,1,8,0.02,50.20,513.16,0.00,3.87
190476,0.00,53.62,813,0.00,0.35,-31.75,9.1250,-63.50,-11,48,136,1,8,0.02,50.20,508.21,0.00,2.81
190476,0.00,54.52,827,0.00,0.35,-31.75,12.5000,-63.50,-11,48,123,1,8,0.02,50.20,493.36,0.00,-1.76
190594,0.00,60.62,771,0.00,0.35,-31.75,1.6250,-63.50,-11,48,128,1,8,0.02,50.20,518.11,0.00,0.00
191015,0.00,60.02,764,0.00,0.35,-31.75,6.1250,-63.50,-11,48,123,1,8,0.02,50.20,523.06,0.00,-1.76
191142,0.00,59.90,758,0.00,0.35,-31.75,0.6250,-63.50,-11,48,123,1,8,0.02,50.20,523.06,0.00,-1.76
191282,0.00,59.54,751,0.00,0.35,-31.75,0.1250,-63.50,-11,48,110,1,8,0.02,50.20,523.06,0.00,-6.33
191689,0.00,57.61,754,0.00,0.35,-31.75,8.1250,-63.50,-11,49,113,1,8,0.02,50.20,518.11,0.00,-5.27
191709,0.00,57.61,751,0.00,0.35,-31.75,8.1250,-63.50,-11,49,121,1,8,0.02,50.20,518.11,0.00,-2.46
191709,0.00,57.61,747,0.00,0.35,-31.75,8.1250,-63.50,-11,49,116,1,8,0.02,50.20,518.11,0.00,-4.22
191709,0.00,57.61,742,0.00,0.35,-31.75,8.1250,-63.50,-11,49,113,1,8,0.02,50.20,523.06,0.00,-5.27
191709,0.00,57.61,740,0.00,0.35,-31.75,8.1250,-63.50,-11,49,106,1,8,0.02,50.20,523.06,0.00,-7.73
191709,0.00,57.61,739,0.00,0.35,-31.75,8.1250,-63.50,-11,49,121,1,8,0.02,50.20,523.06,0.00,-2.46
191709,0.00,57.73,736,0.00,0.35,-31.75,13.6250,-63.50,-11,49,118,1,8,0.02,50.20,523.06,0.00,-3.52
191709,0.00,58.22,738,0.00,0.35,-31.75,3.6250,-63.50,-11,49,126,1,8,0.02,50.20,523.06,0.00,-0.70
191709,0.00,58.45,741,0.00,0.35,-31.75,14.6250,-63.50,-11,49,123,1,8,0.02,50.20,523.06,0.00,-1.76
191709,0.00,58.58,744,0.00,0.35,-31.75,4.1250,-63.50,-11,48,113,1,8,0.02,50.20,523.06,0.00,-5.27
191725,0.00,59.06,745,0.00,0.35,-31.75,10.1250,-63.50,-11,48,99,1,8,0.02,50.20,523.06,0.00,-10.20
192187,0.00,57.73,758,0.00,0.35,-31.75,13.6250,-63.50,-11,49,116,1,8,0.02,50.20,518.11,0.00,-4.22
192441,0.00,57.97,763,0.00,0.35,-31.75,8.6250,-63.50,-11,49,110,1,8,0.02,50.20,513.22,0.00,-6.33
192569,0.00,58.09,772,0.00,0.35,-31.75,14.1250,-63.50,-11,49,110,1,8,0.02,50.20,513.22,0.00,-6.33
192569,0.00,58.34,785,0.00,0.35,-31.75,9.1250,-63.50,-11,49,96,1,8,0.02,50.20,508.27,0.00,-11.25
192837,0.00,59.42,761,0.00,0.35,-31.75,10.6250,-63.50,-11,49,123,1,8,0.02,50.20,493.42,0.00,-1.76
192837,0.00,59.54,767,0.00,0.35,-31.75,0.1250,-63.50,-11,49,118,1,8,0.02,50.20,493.42,0.00,-3.52
192851,0.00,59.54,774,0.00,0.35,-31.75,0.1250,-63.50,-11,49,121,1,8,0.02,50.20,493.42,0.00,-2.46
192851,0.00,59.54,786,0.00,0.35,-31.75,0.1250,-63.50,-11,49,116,1,8,0.02,50.20,493.42,0.00,-4.22
192851,0.00,59.54,790,0.00,0.35,-31.75,0.1250,-63.50,-11,49,121,1,8,0.02,50.20,493.42,0.00,-2.46
192851,0.00,59.54,800,0.00,0.35,-31.75,0.1250,-63.50,-11,49,121,1,8,0.02,50.20,493.42,0.00,-2.46
192851,0.00,59.54,803,0.00,0.35,-31.75,0.1250,-63.50,-11,49,121,1,8,0.02,50.20,493.42,0.00,-2.46
192851,0.00,58.91,806,0.00,0.35,-31.75,3.3750,-63.50,-11,49,118,1,8,0.02,50.20,493.42,0.00,-3.52
192851,0.00,59.06,798,0.00,0.35,-31.75,10.1250,-63.50,-11,49,113,1,8,0.02,50.20,503.32,0.00,-5.27
192851,0.00,58.70,795,0.00,0.35,-31.75,9.6250,-63.50,-11,49,121,1,8,0.02,50.20,503.32,0.00,-2.46
193179,0.00,59.06,753,0.00,0.35,-31.75,10.1250,-63.50,-11,49,121,1,8,0.02,50.20,493.42,0.00,-2.46
193577,0.00,58.58,747,0.00,0.35,-31.75,4.1250,-63.50,-11,49,123,1,8,0.02,50.20,493.42,0.00,-1.76
193577,0.00,58.22,744,0.00,0.35,-31.75,3.6250,-63.50,-11,49,123,1,8,0.02,50.20,503.32,0.00,-1.76
194067,0.00,58.70,796,0.00,0.35,-31.75,9.6250,-63.50,-11,50,101,1,8,0.02,50.20,493.36,0.00,-9.49
194067,0.00,58.34,795,0.00,0.35,-31.75,9.1250,-63.50,-11,49,110,1,8,0.02,50.20,493.36,0.00,-6.33
194067,0.00,58.09,780,0.00,0.35,-31.75,14.1250,-63.50,-11,49,116,1,8,0.02,50.20,503.26,0.00,-4.22
194067,0.00,57.61,776,0.00,0.35,-31.75,8.1250,-63.50,-11,49,121,1,8,0.02,50.20,503.26,0.00,-2.46
194067,0.00,57.61,755,0.00,0.35,-31.75,8.1250,-63.50,-11,49,110,1,8,0.02,50.20,503.26,0.00,-6.33
194067,0.00,57.61,750,0.00,0.35,-31.75,8.1250,-63.50,-11,49,118,1,8,0.02,50.20,508.21,0.00,-3.52
194078,0.00,57.61,742,0.00,0.35,-31.75,8.1250,-63.50,-11,49,118,1,8,0.02,50.20,508.21,0.00,-3.52
194079,0.00,57.49,739,0.00,0.35,-31.75,2.6250,-63.50,-11,49,126,1,8,0.02,50.20,508.27,0.00,-0.70
194079,0.00,57.61,736,0.00,0.35,-31.75,8.1250,-63.50,-11,49,123,1,8,0.02,50.20,508.27,0.00,-1.76
194079,0.00,58.09,738,0.00,0.35,-31.75,14.1250,-63.50,-11,49,131,1,8,0.02,50.20,503.32,0.00,1.05
194659,0.00,59.09,809,0.00,0.35,-31.75,6.5000,-63.50,-11,50,116,1,8,0.02,50.20,493.36,0.00,-4.22
194817,0.00,59.08,809,0.00,0.35,-31.75,10.2500,-63.50,-11,50,110,1,8,0.02,50.20,493.36,0.00,-6.33
194986,0.00,59.55,808,0.00,0.35,-31.75,0.6250,-63.50,-11,50,111,1,8,0.02,50.20,493.36,0.00,-5.98
195151,0.00,59.42,754,0.00,0.35,-31.75,10.6250,-63.50,-11,50,128,1,8,0.02,50.20,493.36,0.00,0.00
195151,0.00,59.66,775,0.00,0.35,-31.75,5.6250,-63.50,-11,50,121,1,8,0.02,50.20,493.36,0.00,-2.46
195151,0.00,60.02,780,0.00,0.35,-31.75,6.1250,-63.50,-11,50,103,1,8,0.02,50.20,493.36,0.00,-8.79
195151,0.00,60.02,794,0.00,0.35,-31.75,6.1250,-63.50,-11,50,113,1,8,0.02,50.20,493.36,0.00,-5.27
195158,0.00,60.02,793,0.00,0.35,-31.75,6.1250,-63.50,-11,50,118,1,8,0.02,50.20,483.46,0.00,-3.52
195158,0.00,60.14,798,0.00,0.35,-31.75,11.6250,-63.50,-11,50,118,1,8,0.02,50.20,483.46,0.00,-3.52
195158,0.00,60.26,796,0.00,0.35,-31.75,1.1250,-63.50,-11,50,118,1,8,0.02,50.20,478.51,0.00,-3.52
195158,0.00,60.20,802,0.00,0.35,-31.75,6.0000,-63.50,-11,50,118,1,8,0.02,50.20,478.51,0.00,-3.52
195158,0.00,60.22,798,0.00,0.35,-31.75,2.1250,-63.50,-11,50,113,1,8,0.02,50.20,478.51,0.00,-5.27
195158,0.00,60.26,798,0.00,0.35,-31.75,1.1250,-63.50,-11,50,126,1,8,0.02,50.20,478.51,0.00,-0.70
195158,0.00,60.06,803,0.00,0.35,-31.75,0.1250,-63.50,-11,50,116,1,8,0.02,50.20,483.46,0.00,-4.22
195158,0.00,59.67,808,0.00,0.35,-31.75,12.5000,-63.50,-11,50,121,1,8,0.02,50.20,483.46,0.00,-2.46
195631,0.00,59.06,746,0.00,0.35,-31.75,10.1250,-63.50,-11,50,123,1,8,0.02,50.20,493.36,0.00,-1.76
195790,0.00,58.58,744,0.00,0.35,-31.75,4.1250,-63.50,-11,50,118,1,8,0.02,50.20,493.36,0.00,-3.52
196096,0.00,58.22,739,0.00,0.35,-31.75,3.6250,-63.50,-11,50,106,1,8,0.02,50.20,493.36,0.00,-7.73
196352,0.00,58.94,780,0.00,0.35,-31.75,4.6250,-63.50,-11,50,116,1,8,0.02,50.20,493.36,0.00,-4.22
196352,0.00,58.45,773,0.00,0.35,-31.75,14.6250,-63.50,-11,50,113,1,8,0.02,50.20,493.36,0.00,-5.27
196352,0.00,58.34,767,0.00,0.35,-31.75,9.1250,-63.50,-11,50,111,1,8,0.02,50.20,493.36,0.00,-5.98
196352,0.00,58.09,767,0.00,0.35,-31.75,14.1250,-63.50,-11,50,118,1,8,0.02,50.20,493.36,0.00,-3.52
196352,0.00,58.09,760,0.00,0.35,-31.75,14.1250,-63.50,-11,50,103,1,8,0.02,50.20,493.36,0.00,-8.79
196366,0.00,57.73,752,0.00,0.35,-31.75,13.6250,-63.50,-11,50,113,1,8,0.02,50.20,503.26,0.00,-5.27
196366,0.00,57.73,749,0.00,0.35,-31.75,13.6250,-63.50,-11,50,111,1,8,0.02,50.20,503.26,0.00,-5.98
196366,0.00,57.85,746,0.00,0.35,-31.75,3.1250,-63.50,-11,50,103,1,8,0.02,50.20,503.26,0.00,-8.79
196366,0.00,58.09,740,0.00,0.35,-31.75,14.1250,-63.50,-11,50,103,1,8,0.02,50.20,493.36,0.00,-8.79
196366,0.00,58.09,738,0.00,0.35,-31.75,14.1250,-63.50,-11,50,126,1,8,0.02,50.20,493.36,0.00,-0.70
196801,0.00,59.06,786,0.00,0.35,-31.75,10.1250,-63.50,-11,50,116,1,8,0.02,50.20,493.36,0.00,-4.22
196947,0.00,59.06,786,0.00,0.35,-31.75,10.1250,-63.50,-11,50,111,1,8,0.02,50.20,493.36,0.00,-5.98
197085,0.00,59.06,790,0.00,0.35,-31.75,10.1250,-63.50,-11,50,116,1,8,0.02,50.20,493.36,0.00,-4.22
197085,0.00,59.54,790,0.00,0.35,-31.75,0.1250,-63.50,-11,50,121,1,8,0.02,50.20,493.36,0.00,-2.46
197085,0.00,59.54,797,0.00,0.35,-31.75,0.1250,-63.50,-11,50,118,1,8,0.02,50.20,493.36,0.00,-3.52
197085,0.00,59.54,794,0.00,0.35,-31.75,0.1250,-63.50,-11,50,116,1,8,0.02,50.20,493.36,0.00,-4.22
197367,0.00,59.78,795,0.00,0.35,-31.75,11.1250,-63.50,-11,50,116,1,8,0.02,50.20,483.46,0.00,-4.22
197508,0.00,59.66,771,0.00,0.35,-31.75,5.6250,-63.50,-11,50,109,1,8,0.02,50.20,72.59,0.00,-6.68
197508,0.00,59.90,780,0.00,0.35,-31.75,0.6250,-63.50,-11,50,106,1,8,0.02,50.20,57.74,0.00,-7.73
197508,0.00,60.02,782,0.00,0.35,-31.75,6.1250,-63.50,-11,50,104,1,8,0.02,50.20,72.59,0.00,-8.44
197508,0.00,59.90,786,0.00,0.35,-31.75,0.6250,-63.50,-11,50,109,1,8,0.02,50.20,161.69,0.00,-6.68
197508,0.00,60.02,788,0.00,0.35,-31.75,6.1250,-63.50,-11,50,96,1,8,0.02,50.20,265.65,0.00,-11.25
197508,0.00,59.90,787,0.00,0.35,-31.75,0.6250,-63.50,-11,50,109,1,8,0.02,50.20,374.55,0.00,-6.68
197529,0.00,59.78,787,0.00,0.35,-31.75,11.1250,-63.50,-11,50,118,1,8,0.02,50.20,493.36,0.00,-3.52
197529,0.00,59.78,784,0.00,0.35,-31.75,11.1250,-63.50,-11,50,126,1,8,0.02,50.20,493.36,0.00,-0.70
197947,0.00,59.54,764,0.00,0.35,-31.75,0.1250,-63.50,-11,50,121,1,8,0.02,50.20,72.59,0.00,-2.46
198091,0.00,59.42,750,0.00,0.35,-31.75,10.6250,-63.50,-11,50,116,1,8,0.02,50.20,72.59,0.00,-4.22
198359,0.00,58.82,746,0.00,0.35,-31.75,15.1250,-63.50,-11,50,121,1,8,0.02,50.20,72.59,0.00,-2.46
198507,0.00,58.70,735,0.00,0.35,-31.75,9.6250,-63.50,-11,50,123,1,8,0.02,50.20,72.59,0.00,-1.76
198651,0.00,56.17,712,0.00,0.35,-31.75,6.1250,-63.50,-11,50,111,1,8,0.02,50.20,82.49,0.00,-5.98
198667,0.00,56.17,716,0.00,0.35,-31.75,6.1250,-63.50,-11,50,106,1,8,0.02,50.20,82.49,0.00,-7.73
198667,0.00,56.17,717,0.00,0.35,-31.75,6.1250,-63.50,-11,50,103,1,8,0.02,50.20,87.44,0.00,-8.79
198667,0.00,56.41,715,0.00,0.35,-31.75,1.1250,-63.50,-11,50,99,1,8,0.02,50.20,82.49,0.00,-10.20
198667,0.00,56.53,714,0.00,0.35,-31.75,6.6250,-63.50,-11,50,96,1,8,0.02,50.20,82.49,0.00,-11.25
198667,0.00,56.65,718,0.00,0.35,-31.75,12.1250,-63.50,-11,50,94,1,8,0.02,50.20,82.49,0.00,-11.95
198667,0.00,56.77,724,0.00,0.35,-31.75,1.6250,-63.50,-11,50,106,1,8,0.02,50.20,82.49,0.00,-7.73
198667,0.00,57.13,720,0.00,0.35,-31.75,2.1250,-63.50,-11,50,99,1,8,0.02,50.20,82.49,0.00,-10.20
198667,0.00,57.25,722,0.00,0.35,-31.75,7.6250,-63.50,-11,50,113,1,8,0.02,50.20,77.54,0.00,-5.27
198667,0.00,57.85,724,0.00,0.35,-31.75,3.1250,-63.50,-11,50,116,1,8,0.02,50.20,77.54,0.00,-4.22
198667,0.00,58.22,735,0.00,0.35,-31.75,3.6250,-63.50,-11,50,121,1,8,0.02,50.20,72.59,0.00,-2.46
199226,0.00,56.17,706,0.00,0.35,-31.75,6.1250,-63.50,-11,50,111,1,8,0.02,50.20,82.49,0.00,-5.98
199477,0.00,55.69,698,0.00,0.35,-31.75,0.1250,-63.50,-11,50,103,1,8,0.02,50.20,87.44,0.00,-8.79
199632,0.00,55.57,696,0.00,0.35,-31.75,10.6250,-63.50,-11,50,121,1,8,0.02,50.20,82.65,0.00,-2.46
199774,0.00,55.33,704,0.00,0.35,-31.75,15.6250,-63.50,-11,50,109,1,8,0.02,50.20,82.63,0.00,-6.68
200074,0.00,55.21,713,0.00,0.35,-31.75,10.1250,-63.50,-11,51,94,1,8,0.02,50.20,87.56,0.00,-11.95
200244,0.00,55.57,718,0.00,0.35,-31.75,10.6250,-63.50,-11,51,101,1,8,0.02,50.20,82.61,0.00,-9.49
200258,0.00,55.69,726,0.00,0.35,-31.75,0.1250,-63.50,-11,51,101,1,8,0.02,50.20,82.59,0.00,-9.49
200403,0.00,55.81,734,0.00,0.35,-31.75,5.6250,-63.50,-11,51,103,1,8,0.02,50.20,82.55,0.00,-8.79
200682,0.00,56.29,740,0.00,0.35,-31.75,11.6250,-63.50,-11,51,92,1,8,0.02,50.20,72.63,0.00,-12.66
200820,0.00,47.19,765,0.00,0.35,-31.75,4.1250,-63.50,-11,51,123,1,8,0.02,50.20,82.37,0.00,-1.76
200836,0.00,47.09,754,0.00,0.35,-31.75,14.6250,-63.50,-11,51,146,1,8,0.02,50.20,87.36,0.00,6.33
200836,0.00,46.77,744,0.00,0.35,-31.75,14.1250,-63.50,-11,51,141,1,8,0.02,50.20,87.38,0.00,4.57
200836,0.00,47.19,732,0.00,0.35,-31.75,4.1250,-63.50,-11,51,139,1,8,0.02,50.20,82.49,0.00,3.87
200836,0.00,47.60,726,0.00,0.35,-31.75,10.1250,-63.50,-11,51,149,1,8,0.02,50.20,77.56,0.00,7.38
200836,0.00,42.03,722,0.00,0.35,-31.75,5.1250,-63.50,-11,51,139,1,8,0.02,50.20,72.63,0.00,3.87
200836,0.00,42.66,726,0.00,0.35,-31.75,11.6250,-63.50,-11,51,121,1,8,0.02,50.20,72.61,0.00,-2.46
200836,0.00,48.85,731,0.00,0.35,-31.75,12.1250,-63.50,-11,51,101,1,8,0.02,50.20,72.59,0.00,-9.49
200836,0.00,48.85,727,0.00,0.35,-31.75,12.1250,-63.50,-11,51,104,1,8,0.02,50.20,72.69,0.00,-8.44
200854,0.00,48.85,725,0.00,0.35,-31.75,12.1250,-63.50,-11,51,101,1,8,0.02,50.20,72.69,0.00,-9.49
200854,0.00,56.89,725,0.00,0.35,-31.75,7.1250,-63.50,-11,51,123,1,8,0.02,50.20,72.69,0.00,-1.76
200854,0.00,49.27,732,0.00,0.35,-31.75,2.1250,-63.50,-11,51,106,1,8,0.02,50.20,72.67,0.00,-7.73
200854,0.00,49.27,740,0.00,0.35,-31.75,2.1250,-63.50,-11,51,118,1,8,0.02,50.20,72.63,0.00,-3.52
200854,0.00,57.13,745,0.00,0.35,-31.75,2.1250,-63.50,-11,51,106,1,8,0.02,50.20,72.61,0.00,-7.73
200854,0.00,56.89,748,0.00,0.35,-31.75,7.1250,-63.50,-11,51,94,1,8,0.02,50.20,72.61,0.00,-11.95
200854,0.00,48.85,746,0.00,0.35,-31.75,12.1250,-63.50,-11,51,94,1,8,0.02,50.20,72.61,0.00,-11.95
200854,0.00,56.53,741,0.00,0.35,-31.75,6.6250,-63.50,-11,51,89,1,8,0.02,50.20,72.63,0.00,-13.71
200966,0.00,48.02,787,0.00,0.35,-31.75,0.1250,-63.50,-11,51,141,1,8,0.02,50.20,72.42,0.00,4.57
200966,0.00,47.60,779,0.00,0.35,-31.75,10.1250,-63.50,-11,51,128,1,8,0.02,50.20,77.37,0.00,0.00
201096,0.00,48.12,782,0.00,0.35,-31.75,5.6250,-63.50,-11,51,136,1,8,0.02,50.20,72.44,0.00,2.81
201219,0.00,48.23,786,0.00,0.35,-31.75,11.1250,-63.50,-11,51,133,1,8,0.02,50.20,72.44,0.00,1.76
201335,0.00,48.44,782,0.00,0.35,-31.75,6.1250,-63.50,-11,51,136,1,8,0.02,50.20,72.44,0.00,2.81
201798,0.00,48.54,786,0.00,0.35,-31.75,11.6250,-63.50,-11,51,128,1,8,0.02,50.20,72.44,0.00,0.00
201956,0.00,48.85,788,0.00,0.35,-31.75,12.1250,-63.50,-11,51,131,1,8,0.02,50.20,72.44,0.00,1.05
202096,0.00,48.85,793,0.00,0.35,-31.75,12.1250,-63.50,-11,51,133,1,8,0.02,50.20,72.44,0.00,1.76
202239,0.00,48.85,785,0.00,0.35,-31.75,12.1250,-63.50,-11,51,141,1,8,0.02,50.20,72.44,0.00,4.57
202407,0.00,48.85,779,0.00,0.35,-31.75,12.1250,-63.50,-11,51,126,1,8,0.02,50.20,72.45,0.00,-0.70
202407,0.00,48.64,774,0.00,0.35,-31.75,1.1250,-63.50,-11,51,149,1,8,0.02,50.20,72.45,0.00,7.38
202407,0.00,48.85,772,0.00,0.35,-31.75,12.1250,-63.50,-11,51,139,1,8,0.02,50.20,72.47,0.00,3.87
202407,0.00,48.85,776,0.00,0.35,-31.75,12.1250,-63.50,-11,51,133,1,8,0.02,50.20,72.45,0.00,1.76
202407,0.00,48.85,772,0.00,0.35,-31.75,12.1250,-63.50,-11,51,139,1,8,0.02,50.20,72.45,0.00,3.87
202696,0.00,48.85,785,0.00,0.35,-31.75,12.1250,-63.50,-11,51,123,1,8,0.02,50.20,72.44,0.00,-1.76
202696,0.00,48.95,787,0.00,0.35,-31.75,1.6250,-63.50,-11,51,123,1,8,0.02,50.20,72.44,0.00,-1.76
202696,0.00,49.27,784,0.00,0.35,-31.75,2.1250,-63.50,-11,51,111,1,8,0.02,50.20,72.44,0.00,-5.98
202696,0.00,49.27,785,0.00,0.35,-31.75,2.1250,-63.50,-11,51,133,1,8,0.02,50.20,72.44,0.00,1.76
202696,0.00,49.27,780,0.00,0.35,-31.75,2.1250,-63.50,-11,51,133,1,8,0.02,50.20,72.45,0.00,1.76
202696,0.00,49.27,772,0.00,0.35,-31.75,2.1250,-63.50,-11,51,141,1,8,0.02,50.20,72.45,0.00,4.57
203086,0.00,48.85,784,0.00,0.35,-31.75,12.1250,-63.50,-11,51,126,1,8,0.02,50.20,72.44,0.00,-0.70
203226,0.00,48.85,776,0.00,0.35,-31.75,12.1250,-63.50,-11,51,136,1,8,0.02,50.20,72.45,0.00,2.81
203361,0.00,48.85,782,0.00,0.35,-31.75,12.1250,-63.50,-11,51,139,1,8,0.02,50.20,72.44,0.00,3.87
203500,0.00,49.58,792,0.00,0.35,-31.75,2.6250,-63.50,-11,51,128,1,8,0.02,50.20,72.42,0.00,0.00
203500,0.00,49.37,794,0.00,0.35,-31.75,7.6250,-63.50,-11,51,111,1,8,0.02,50.20,72.42,0.00,-5.98
203500,0.00,49.47,783,0.00,0.35,-31.75,13.1250,-63.50,-11,51,118,1,8,0.02,50.20,72.44,0.00,-3.52
203500,0.00,49.37,783,0.00,0.35,-31.75,7.6250,-63.50,-11,51,123,1,8,0.02,50.20,72.44,0.00,-1.76
203520,0.00,49.27,786,0.00,0.35,-31.75,2.1250,-63.50,-11,51,128,1,8,0.02,50.20,72.44,0.00,0.00
203520,0.00,49.27,790,0.00,0.35,-31.75,2.1250,-63.50,-11,51,126,1,8,0.02,50.20,72.42,0.00,-0.70
203520,0.00,49.27,785,0.00,0.35,-31.75,2.1250,-63.50,-11,51,118,1,8,0.02,50.20,72.44,0.00,-3.52
203520,0.00,49.16,779,0.00,0.35,-31.75,12.6250,-63.50,-11,51,139,1,8,0.02,50.20,72.45,0.00,3.87
203520,0.00,48.95,778,0.00,0.35,-31.75,1.6250,-63.50,-11,51,128,1,8,0.02,50.20,72.45,0.00,0.00
203520,0.00,48.85,786,0.00,0.35,-31.75,12.1250,-63.50,-11,51,121,1,8,0.02,50.20,72.45,0.00,-2.46
203942,0.00,49.68,792,0.00,0.35,-31.75,8.1250,-63.50,-11,51,116,1,8,0.02,50.20,72.42,0.00,-4.22
204085,0.00,49.68,788,0.00,0.35,-31.75,8.1250,-63.50,-11,51,126,1,8,0.02,50.20,57.58,0.00,-0.70
204099,0.00,49.47,792,0.00,0.35,-31.75,13.1250,-63.50,-11,51,128,1,8,0.02,50.20,57.57,0.00,0.00
204099,0.00,49.37,784,0.00,0.35,-31.75,7.6250,-63.50,-11,51,126,1,8,0.02,50.20,72.45,0.00,-0.70
204099,0.00,49.27,778,0.00,0.35,-31.75,2.1250,-63.50,-11,51,128,1,8,0.02,50.20,72.47,0.00,0.00
204099,0.00,49.27,770,0.00,0.35,-31.75,2.1250,-63.50,-11,51,134,1,8,0.02,50.20,72.47,0.00,2.11
204099,0.00,49.27,777,0.00,0.35,-31.75,2.1250,-63.50,-11,51,118,1,8,0.02,50.20,72.45,0.00,-3.52
